"OB","KODE_OBJECT","NAMA","HARGA_SATUAN"
"OB","01902","Scal 10x3ml","1472000.0"
"OB","01903","Tencell Cuvettes","5888000.0"
"OB","01904","Triglycerides 12x20ml","3840000.0"
"OB","01905","Urea 12x20ml","2960000.0"
"OB","01906","Samples Cup 2ml 1000pcs","880000.0"
"OB","01907","Pisau Operasi No. 11 ( Aesculap )","300000.0"
"OB","01908","Needle 10 cc 23x1/2 inch TRM","8960.0"
"OB","01909","Besmed Jet Nebulizer Mask (Rebriting Oxygen) ","27273.0"
"OB","01910","Tab Edta K3 2ml","164560.0"
"OB","01911","Assucryl 4/0 HR 17 Ref 4233","36895.6"
"OB","01912","Polypropylene 5/0 HR 17 Ref 9232","30746.1"
"OB","01913","Polypropylene 6/0 2xTRM13 Ref 960096","100623.59999999999"
"OB","01914","Cervarix 0.5ml ","530000.0"
"OB","01915","Film Gigi Hansin","255000.0"
"OB","01916","Bantal Padova (Lokal)","64000.0"
"OB","01917","sepatu Bot AP","90000.0"
"OB","01918","THC Test Strip Screen Plus","640000.0"
"OB","01919","THC Test Strip 50mg/ml Right Sign","693750.0"
"OB","01920","Kassa Pembalut Hydrophile 4x10 OM","1680.0"
"OB","01921","Nierbeken 22 cm 55 cm","18182.0"
"OB","01922","Gunting Bengkok Ta ta14 cm","16364.0"
"OB","01923","Tensocrepe FL 72007 3inch (7.5cm x 4.55m)","56360.0"
"OB","01924","Tensocrepe FL 72017 4 inch (10cm x 4.55m)","58224.04"
"OB","01925","Tensocrepe FL 72003 6inch (15cm x 4.55m)","80500.0"
"OB","01926","Gypsona 3inch 3.5m x 7.5cm","22781.039999999997"
"OB","01927","Gypsona 4inch 3.5m x 10cm","31893.64"
"OB","01928","Gypsona 6inch 3.5m x15cm","41823.200000000004"
"OB","01929","Soffban 72011.14 3inch (7.5cm x 2.7m)","13679.480000000001"
"OB","01930","Soffban 72011.15 4inch (10cm x 2.7m)","17257.36"
"OB","01931","Soffban 72011.13 6inch (15cm x 2.7m)","24807.8"
"OB","01932","Injection  Plug E Terumo","6435.0"
"OB","01933","Aquadest 20 ltr","85000.0"
"OB","01934","Fenicol 0.25%","14410.0"
"OB","01935","Siloxan MD","31350.0"
"OB","01936","NURSE CAP ( OM )","800.0"
"OB","01937","Kapsul Kosong No. 00 Brataco","63636.0"
"OB","01938","Kapsul Kosong No.2 Brataco","35453.0"
"OB","01939","Sofreign compact/Diplomax II Reusable Tubing Set (Ref) Part No.OPO 65","4485000.0"
"OB","01940","Infusion Sleeve and test chamber","390000.0"
"OB","01941","Aspiration Bag","52000.0"
"OB","01942","Probe Cleanser 17ml Mindray","106250.0"
"OB","01943","EZ Cleanser 100ml Mindray","701250.0"
"OB","01944","GEN 11 SGL Uriscan @100 ","483395.0"
"OB","01945","Balanced Salt Solution (BSS)","174300.0"
"OB","01946","Assistant Coverglass 22x22","25000.0"
"OB","01947","Dexaton Minidose","14351.25"
"OB","01948","Assucryl 3/0 TS-24 MONOS 75 REF MS4564","87846.0"
"OB","01949","Fenicol 0.5% 5ml","26950.0"
"OB","01950","Fenicol 0.25% 5ml","19250.0"
"OB","01951","ASTHENOF 5ML","18480.0"
"OB","01952","Kertas Print 50mmx50mmx16m Mindray/Thermal Plain","17500.0"
"OB","01953","Thermometer Dinding/Ruangan GEA","13030.515133333334"
"OB","01954","Automated External Defibrilator G3 Automatic","3.86494545454E7"
"OB","01955","Folley Catheter 2 way No. 16 Eskamed","9272.686956521738"
"OB","01956","Folley Catheter 2 way No. 18 Eskamed","9659.4"
"OB","01957","Folley Catheter 3 way No. 22 Eskamed","34001.5"
"OB","01958","Folley Catheter 3 way No. 24 Eskamed","34001.5"
"OB","01959","Three Way Stopcock Eskamed","10666.6"
"OB","01960","Plastik Obat 7x10","5878.6"
"OB","01961","Indoreagent Hayem IR @100ml","52500.0"
"OB","01962","Indoreagent Turk IR @100ml ","45000.0"
"OB","01963","Indoreagent Rees Ecker IR @100 ml","75000.0"
"OB","01964","Indoreagent Hemoglobin C IR @500ml","112500.0"
"OB","01965","Assistant Cover Glass 18x18","18181.818"
"OB","01966","THC Test Card Biocare","450000.0"
"OB","01967","Amphetamine Test Card Biocare ","450000.0"
"OB","01968","Petri Dish 100x15mm","20700.0"
"OB","01969","Microhematrocrit Tube Plain/ Capilari Tube","23275.0"
"OB","01970","Oneswab/Alkohol Pads","11363.0"
"OB","01971","Assucryl 2/0 HR 27 75 cm Ref 4255","36895.6"
"OB","01972","Plain 1 HRG 38 90 cm Ref 225N","29761.900000000005"
"OB","01973","Plain 2/0 HRG 38 90 cm Ref 223N","29761.899999999998"
"OB","01974","Polypropylene 1 HRG 38 Ref 9347H","30746.100000000002"
"OB","01975","Polypropylene 3/0 TS 27 75cm Ref 9574","73205.0"
"OB","01976","SILK 6/0 TS-15 75 REF 6531","22321.600000000002"
"OB","01977","SILK 5/0 TS-25 75cm REF 6532","0.0"
"OB","01978","SILK 3/0 HR-27 75 REF 609","22321.600000000002"
"OB","01979","Bowl Hijau","950000.0"
"OB","01980","Jas Lab Putih (Lokal)","172000.0"
"OB","01981","Laken Biru","107250.0"
"OB","01982","Sarung Bantal Biru  (Lokal)","52000.0"
"OB","01983","Baju Pasien Maron (Lokal)","110000.0"
"OB","01984","Sarung Pasien  (Lokal)","38000.0"
"OB","01985","Selimut Lurik  (Lokal)","49000.0"
"OB","01986","Baju Petugas Dongker (Lokal)","169000.0"
"OB","01987","Baju Scort Biru (Lokal)","220000.0"
"OB","01988","K3 EDTA 3cc Ungu Videlab","175000.0"
"OB","01989","IOL Fordable RF 31+20.0 Rohto","400000.0"
"OB","01990","IOL Posterior RP 12 + 20. 0D Rohto","100000.0"
"OB","01991","Emergency Kit Complete Set","1.36E7"
"OB","01992","GLORY Asio Latex ","675000.0"
"OB","01993","GLORY CRP Latex","656250.0"
"OB","01994","GLORY RF Latex ","555000.0"
"OB","01995","Infusion Set Anak (GEA)","2909.0"
"OB","01996","Besmed Oxyflow Anak ","5250.0"
"OB","01997","Masker Nebulizer Anak ( GEA )","24545.0"
"OB","01998","Mycoral Cream 5gr","10000.0"
"OB","01999","Mycoral Tab","161500.0"
"OB","02000","ECG Paper 110 x 30m ( Bionet )","85000.0"
"OB","02001","Examination Gloves Lightly Uk. L","27272.72"
"OB","02002","Indoreagent Immersion Oil IR @100ml","400000.0"
"OB","02003","Oxygen Nasal Canula Adult Eskamed","9273.6"
"OB","02004","Suction Connecting Tube Eskamed","22416.0"
"OB","02005","Surgical Facemask Earloop Eskamed","17000.0"
"OB","02006","Surgical Facemask Tie On Eskamed","17386.75"
"OB","02007","Yankauer Tip Eskamed","7340.6"
"OB","02008","Domperidon Syr Nova","4072.7272"
"OB","02009","Winged Needle 23 G x 3/4","8400.0"
"OB","02010","Control Normal 3.0ml Mindray","686400.0"
"OB","02011","Iol Posterior Rp -12 +1.0D Rohto","90000.0"
"OB","02012","Iol Posterior Rp -12 + 2.0D Rohto","90000.0"
"OB","02013","Iol Posterior Rp -12 +3.0D Rohto","90000.0"
"OB","02014","Iol Posterior Rp -12 +4.0D Rohto","90000.0"
"OB","02015","Iol Posterior Rp -12 +5.0D Rohto","90000.0"
"OB","02016","Iol Posterior Rp -12 +6.0D Rohto","90000.0"
"OB","02017","Iol Posterior Rp -12 +7.0D Rohto","90000.0"
"OB","02018","Iol Posterior Rp -12 +8.0D Rohto","90000.0"
"OB","02019","Iol Posterior Rp -12 +9.0D Rohto","90000.0"
"OB","02020","Iol Posterior Rp -12 +11.0D Rohto","90000.0"
"OB","02021","Iol Posterior Rp -12 +14.0D Rohto","90000.0"
"OB","02022","Iol Posterior Rp -12 +15.0D Rohto","90000.0"
"OB","02023","Iol Posterior Rp -12 +16.0D Rohto","90000.0"
"OB","02024","Iol Posterior Rp -12 +17.0D Rohto","90000.0"
"OB","02025","Iol Posterior Rp -12 +18.0D Rohto","90000.0"
"OB","02026","Iol Posterior Rp -12 +21.0D Rohto","100000.0"
"OB","02027","Iol Posterior Rp -12 +22.0D Rohto","90000.0"
"OB","02028","Iol Posterior Rp -12 +23.0D Rohto","100000.0"
"OB","02029","Iol Posterior Rp -12 +24.0D Rohto","90000.0"
"OB","02030","Iol Posterior Rp -12 +25.0D Rohto","90000.0"
"OB","02031","Iol Posterior Rp -12 +26.0D Rohto","90000.0"
"OB","02032","Iol Posterior Rp -12 +27.0D Rohto","90000.0"
"OB","02033","Iol Posterior Rp -12 +28.0D Rohto","90000.0"
"OB","02034","Iol Posterior Rp -12 +29.0D Rohto","90000.0"
"OB","02035","Iol Posterior Rp -12 +30.0D Rohto","90000.0"
"OB","02036","IOL Anterior  RA-25 +11.0 D Rohto","165000.0"
"OB","02037","IOL Anterior RA-25 +12.0 D Rohto","165000.0"
"OB","02038","IOL Anterior RA-25 +14.0 D Rohto","165000.0"
"OB","02039","IOL Anterior RA-25 +17.0 D Rohto","182500.0"
"OB","02040","IOL Anterior RA-25 +18.0 D Rohto","165000.0"
"OB","02041","IOLAnterior  RA-25 +19.0 D Rohto","182500.0"
"OB","02042","IOL Anterior RA-25 +20.0 D Rohto","165000.0"
"OB","02043","IOL Anterior RA-25 +21.0 D Rohto","165000.0"
"OB","02044","IOL Anterior RA-25 + 13.OD Rohto","165000.0"
"OB","02045","IOl Fordable RF -31 PL +18  Rohto","400000.0"
"OB","02046","IOl Fordable RF -31 PL +19  Rohto","400000.0"
"OB","02047","IOl Fordable RF -31 PL +10 Rohto","400000.0"
"OB","02048","IOl Fordable RF -31 PL +21 Rohto","400000.0"
"OB","02049","IOl Fordable RF -31 PL +22 Rohto","400000.0"
"OB","02050","IOl Fordable RF -31 PL +30 Rohto","400000.0"
"OB","02051","1 Paket Jasa Perbaikan Alat-alat Medis BKIM","2.82093E7"
"OB","02052","Labgeo Reagent Lise Samsung","2640000.0"
"OB","02053","Trolley Barang","1500000.0"
"OB","02054","Blue Tip","172800.0"
"OB","02055","Bola Lampu Microscope","260000.0"
"OB","02056","Kursi Putar Chairman ","550000.0"
"OB","02057","ECG  Paper 63mmx30m Endo","41000.0"
"OB","02058","Spinocan G27 B Braun","25563.3"
"OB","02059","IOl Fordable RF -31 PL +20.5 Rohto","400000.0"
"OB","02060","IOl Fordable RF -31 PL +16  Rohto","400000.0"
"OB","02061","IOl Fordable RF -31 PL +26  Rohto","400000.0"
"OB","02062","IOl Fordable RF -31 PL +19.5  Rohto","400000.0"
"OB","02063","IOL Anterior  RA-25 +19.5 D Rohto","165000.0"
"OB","02064","Iol Posterior Rp -12 +19.5 D Rohto","90000.0"
"OB","02065","IOL Anterior  RA-25 +10.0 D Rohto","165000.0"
"OB","02066","IOl Fordable RF -31 PL +11  Rohto","400000.0"
"OB","02067","IOl Fordable RF -31 PL +12  Rohto","400000.0"
"OB","02068","IOl Fordable RF -31 PL +13  Rohto","400000.0"
"OB","02069","IOl Fordable RF -31 PL +23  Rohto","400000.0"
"OB","02070","IOl Fordable RF -31 PL +24  Rohto","400000.0"
"OB","02071","IOl Fordable RF -31 PL +25  Rohto","400000.0"
"OB","02072","IOl Fordable RF -31 PL +28  Rohto","400000.0"
"OB","02073","IOl Fordable RF -31 PL +29  Rohto","400000.0"
"OB","02074","IOL Anterior  RA-25 +16.0 D Rohto","165000.0"
"OB","02075","IOL Anterior RA-25 +17.5 D Rohto","165000.0"
"OB","02076","Diagnostic Set Renz","2890000.0"
"OB","02077","Besmed Jet Nebulizer Set","0.0"
"OB","02078","Gunting Tajam Bengkok 14 cm","0.0"
"OB","02079","Besmed Oxygen Nasal Canula Anak ","0.0"
"OB","02080","Nald Hecting G/R 13","0.0"
"OB","02081","Inka Verban 4 x 5 ","0.0"
"OB","02082","Tabung Erlemenyer  C.36","0.0"
"OB","02083","Omron Blood Pressure Monitor","465600.0"
"OB","02084","Novo Twist 32G Tipx5mm ","210000.0"
"OB","02085","Polypropylene 5/0 TS 17 Ref 9542","30746.099999999995"
"OB","02086","Autocheck Cholesterol ( Strip )","145429.54545454544"
"OB","02087","Autocheck Glucosa ( Strip )","72727.0"
"OB","02088","Chromic 1 HRG 40 90 cm Ref 340N","29761.900000000005"
"OB","02089","Silk 8/0 2xTSP6 Ref 684588","110686.10000000002"
"OB","02090","Trial Frame UK Standar Bisa distel","1000000.0"
"OB","02091","Trial Frame UK Kecil","750000.0"
"OB","02092","IOl Fordable RF -22 PL +19.5 Rohto","400000.0"
"OB","02093","Anti A 1x10ml Dialab","153300.0"
"OB","02094","Anti B 1x10ml Dialab","153300.0"
"OB","02095","Condom Chateter UK M GEA","2250.0"
"OB","02096","Acrylic Lead Marker","3400000.0"
"OB","02097","Tas Prodi Kebidanan ( Biru)","22989.11261278915"
"OB","02098","Family Dr Alat Cholesterol ","270000.0"
"OB","02099","Plain 3/0 HR 27 75cm Ref 209","23674.699999999997"
"OB","02100","Antisera A Reiged ","61250.0"
"OB","02101","Antisera B Reiged ","61250.0"
"OB","02102","Surgical Steril Powder Free Uk. 7 Protos","0.0"
"OB","02103","Latex Steril Surgical Uk. 8 ","143181.8181"
"OB","02104","Thermometer Digital MDT 101 Avicom","15455.0"
"OB","02105","Kassa Hydrophile 40x80cm Abada Biru","80000.0"
"OB","02106","Plastik Klep 7x10","5500.0"
"OB","02107","ECG Paper 80mm x 25mm","74329.32203389831"
"OB","02108","Famliy Dr Blood Pressure Monitor AF701f ","409090.0"
"OB","02109","Recording Pen Catridge PG-R Sanyo","637500.0"
"OB","02110","Kassa Hydrofile Surgidress 40yardx80cm","153900.0"
"OB","02111","Needle 22 x1 1/2 inch (TR)","773.0"
"OB","02112","Elastomull Haft 8cmx4m","31135.3"
"OB","02113","Latex Steril Surgical Uk. 6.5 Lowpowder","122500.0"
"OB","02114","IOL Anterior RA-25 +22.0 D Rohto","165000.0"
"OB","02115","GLORY Anti A Reagent @10ml","96000.0"
"OB","02116","GLORY Anti B  Reagent @10ml","96000.0"
"OB","02117","GLORY Anti D Reagent @10ml","172543.6"
"OB","02118","Lumpang No. 8","21819.0"
"OB","02119","Nald Hecting GR 14","13636.3636"
"OB","02120","Chromic 2/0 HRG 30 90cm Ref 2465N","29761.900000000005"
"OB","02121","Gunting Tali Pusat (OM)","18480.0"
"OB","02122","Pot Urine 50cc","900.0"
"OB","02123","WILLI RUSH Folley Catheter 2 way N0.24","15000.0"
"OB","02124","Vaxigrip 0.5 ml","123445.875"
"OB","02125","Needle 21(OM)","22727.0"
"OB","02126","Conver 2% MD","14190.0"
"OB","02127","KY Jelly Personal Lubricant 50gr","26560.0"
"OB","02128","Timbangan Badan 9015 Camry","77273.0"
"OB","02129","Kapsul Kosong No. 0 Brataco","41580.0"
"OB","02130","Three Way Stop Cock With Tube (Om)","1954.48"
"OB","02131","Food Trolley PC SM 9053B","7669740.0"
"OB","02132","Lysol 1000 ml","21363.38"
"OB","02133","DWIPA VERBAN 4 M X 10 CM","2280.0"
"OB","02134","BioRad ID-Incubator L","6.0E7"
"OB","02135","Copper Sulfat TK","45454.55"
"OB","02136","Triklorit 90 tablet","40909.09"
"OB","02137","Natrium Carbonat Dense","18181.82"
"OB","02138","Film Gigi 3.1cm x 4.1 cm","990000.0"
"OB","02139","Ultrasonic Gel 250ml Endo","11818.0"
"OB","02140","Omron Body Fat Monitor HBF 358 ","909120.0"
"OB","02141","Alat Ukur Jangkar Perut","27272.727200000005"
"OB","02142","Hyper-Hypothermia System (Blank Catroll)","2.8875E8"
"OB","02143","Masker Indolife ","17500.0"
"OB","02144","Indolife Kit Operasi ECO","45000.0"
"OB","02145","Phantom New Born Baby Doll With Umblical","510240.0"
"OB","02146","Handschoon Ortopedic Size 7 (Anshell)","21000.0"
"OB","02147","Handschoon Ortopedic Size 7,5  (Anshell)","21000.0"
"OB","02148","Polypropylene 3/0 TS 24 75 cm Ref 9564","73205.0"
"OB","02149","BDL Papaya Soap With Vit ACE 128 gr","6440.111899079737"
"OB","02150","BioRad ID Centrifuge L With 24 Rak","6.0E7"
"OB","02151","KAPAS 500GR ( BB )","19500.0"
"OB","02152","Stetoscope Anak (Riester)","318182.0"
"OB","02153","Diluent BC3 20L (Diagon)","1097000.0"
"OB","02154","Control Normal 3.0ml/ D-Check (Diagon)","650000.0"
"OB","02155","Transfer Trolley With Side Guard SM 9041B","4197960.0"
"OB","02156","Omron Blood Pressure Mont HEM 7120 ","363636.0"
"OB","02157","METHYLPREDNISOLONE 16 MG","98795.55"
"OB","02158","Asam Mefenamat Tablet 500mg Blister ","20790.0"
"OB","02159","Ciproflaxin 500mg (Bima)","40454.5454"
"OB","02160","Paracetamol 500mg (AFI)","12727.2727"
"OB","02161","BDL Bengkoang Whitening Body Scrub 200gr","14064.225411419793"
"OB","02162","BDL Mangosteen Revitlizing Body Scrub 200gr","14003.451770455607"
"OB","02163","BDL Olive Moisturizing  Body Scrub 200gr","15257.97521311308"
"OB","02164","Bio Placenta HBL White Tea 400ml Gold","11876.242356292356"
"OB","02165","Bio Placenta HBL Pomegranatc 400ml Gold","12976.774944978952"
"OB","02166","BDL Papaya Whitening Body Scrub 200gr","15005.201018835443"
"OB","02167","BDL Avocado Moisturizing B Scrub 200gr","14519.092379424486"
"OB","02168","Bio Placenta HBL With Goats Milk 500ml","11214.665957071054"
"OB","02169","Bio Placenta Body Lotion Kuning 500ml","10465.0"
"OB","02170","Bio Placenta Body Lotion pink 500ml","10465.433145009416"
"OB","02171","Bio Placenta Body Lotion Green Tea 500ml","10465.0"
"OB","02172","Bio Placenta Body Lotion Orange 500ml","10465.0"
"OB","02173","Bio Placenta Body  Lotion Putih 500ml","10465.0"
"OB","02174","Nosy HS Btl Antibacterial 420ml Apple","14046.005893826696"
"OB","02175","Nosy HS Btl Antibacterial 420ml Lemon","14801.398460954446"
"OB","02176","BDL Sulfur Soap With Antiseptik 100gr","5136.0"
"OB","02177","BDL Papaya Soap With Vit ACE 90gr","3760.0"
"OB","02178","BDL Bengkoang Soap With Vit ACE 128 gr","6573.743426846043"
"OB","02179","BDL Papaya Soap With Vit ACE 60 gr","3520.0035434967394"
"OB","02180","Bio Placenta Body  Lotion Pink 200ml","5358.1182692696875"
"OB","02181","Bio Placenta Body Lotion Green Tea 200ml","5367.998759791241"
"OB","02182","Bio Placenta Body  Lotion Kuning 200ml","5341.2042786440325"
"OB","02183","Bio Placenta Body  Lotion Orange 200ml","5358.463910770705"
"OB","02184","Nosy Shampo Mobil 30 Ml Sachet","857.0"
"OB","02185","BDL Papaya Day Cream 20gr","10404.36824827273"
"OB","02186","BDL Papaya Night Cream 20gr","12044.906404839112"
"OB","02187","Nosy HS Btl Antibacterial 420ml Aloevera","14641.733354396822"
"OB","02188","Nosy HS  Pouch 420ml Aloevera","10305.555574331642"
"OB","02189","NOSY Shampoo Motor 15ml Sachet","449.48325100753516"
"OB","02190","Thermal Fog Generation  AF 35 (Agrofog)","1.85E7"
"OB","02191","Lidocain 2% inj (papros)","104580.0"
"OB","02192","Bio Placenta Body  Lotion Putih 200ml","5365.2686763338315"
"OB","02193","PLC Lightening Beauty Soap Yellow 80gr","4828.574723725106"
"OB","02194","Nosy HS Btl Antibacterial 420ml Strawberry","12916.705647452718"
"OB","02195","Nosy HS  Pouch 420ml Lemon","10206.0"
"OB","02196","Nosy Shampo Motor 30 Ml Sachet","757.429350457192"
"OB","02197","BDL Facial Wsh 100ml Avocado","10906.620699666135"
"OB","02198","BDL Facial Wsh 100ml Bengkoang","10644.231495319009"
"OB","02199","BDL Facial Wsh 100ml Olive","10408.52507056816"
"OB","02200","BDL Facial Wsh 100ml Papaya","10497.988315593278"
"OB","02201","BDL Facial Wsh 100ml Mangosten","10648.823688855198"
"OB","02202","BDL Facial Wsh 60ml Mangosten","6962.508312779757"
"OB","02203","BDL Facial Wsh 60ml Olive","7744.125177714796"
"OB","02204","BDL Facial Wsh 60ml Papaya","7640.0"
"OB","02205","BDL Facial Wsh 60ml Avocado","7657.844706078983"
"OB","02206","BDL Facial Wsh 60 gr","6930.909040000001"
"OB","02207","BDL Facial Wsh 60ml Bengkoang","7907.145032642769"
"OB","02208","Indoreagent KOH 10%n IR@100ml","45000.0"
"OB","02209","Indoreagent Methylen Blue 0.3% IR @100ml","67500.0"
"OB","02210","Continuos Thoraxic Suction Pump (Cheiron)","2.2624E7"
"OB","02211","Portable Suction Pump Dynamix II (Cheiron)","7042309.0909"
"OB","02212","Astma Pack II","454545.0"
"OB","02213","Handschoon Orthopedi No. 8  WRP","18275.0"
"OB","02214","NALD HECTING SE MH 24","92700.0"
"OB","02215","Ultrasound Gell 5 ltr Endo","168182.0"
"OB","02216","Test Narkoba Standart Reagent (AMP/THC/MOP)","675000.0"
"OB","02217","Nosy HS  Pouch 420ml Strawberry","10206.0"
"OB","02218","Nosy HS  Pouch 420ml Apple","10245.31663496129"
"OB","02219","Bio Placenta HBL Sunflower  400ml Gold","12720.737657179678"
"OB","02220","Bio Placenta HBL Pearl 400ml Gold","12887.30724799419"
"OB","02221","Nossy Shampo Motor 15 Ml Pack/6","379.65816981478076"
"OB","02222","Nossy Shampo Motor 15 Ml Pack/24","0.0"
"OB","02223","Nossy Shampo Motor 15 Ml Pack/48","0.0"
"OB","02224","Nossy Shampo Motor 25 Ml Pack/24","648.0"
"OB","02225","Nossy Shampo Mobil 25 Ml Pack/24","645.8901215251597"
"OB","02226","Nossy Shampo Mobil 25 Ml Pack/6","673.75"
"OB","02227","Yellow Pipette Tip ","0.0"
"OB","02228","Blue  Pipette Tip ","0.0"
"OB","02229","Gunting Mayo Ta-ta (OM)","17273.0"
"OB","02230","Harfix Dressing MS6506","100000.0"
"OB","02231","Vasofix Safety G22 x 1","27000.0"
"OB","02232","Vasofix Safety G20 x 1 1/4","27000.0"
"OB","02233","Vasofix Safety G24 x 3/4","29250.0"
"OB","02234","Vasofix Safety G18x1 1/4","29250.0"
"OB","02235","Handschoon Ortopedic Size 8 (Anshell)","21000.0"
"OB","02236","Folley Catheter 2 way No. 12 Eskamed","0.0"
"OB","02237","Oxygen Nasal Canula Child Eskamed","9272.65"
"OB","02238","Oxygen Nasal Canula Neonate Eskamed","10277.35"
"OB","02239","Folley Catheter 2 way No. 14 Eskamed","9272.65"
"OB","02240","Folley Catheter 2 way No. 12  Eskamed","9272.65"
"OB","02241","Indoreagent Eter Alkohol IR @100 ml","67500.0"
"OB","02242","Spiritus","37500.0"
"OB","02243","Indoreagent Vacutiner EDTA 3ml","150000.0"
"OB","02244","Test Tube Disposible ","770000.0"
"OB","02245","Tensimeter 83000 ABS (erka) ","1318182.0"
"OB","02246","Stetoscope Adult (ERKA)","300000.0"
"OB","02247","Aseptan + Disp 500ml (OM)","32000.0"
"OB","02248","Tiang Infus SS","309091.0"
"OB","02249","Alat pengukur Lingkr Tubuh OD 235","27273.0"
"OB","02250","Mida Yellow Pipet","100.0"
"OB","02251","Mida Blue Pipet","125.0"
"OB","02252","KY Jelly 80 gr (OM)","25846.0"
"OB","02253","Bubble Infant Nasal CPAP System Easy Blender (Medin)","1.197752E8"
"OB","02254","Blood Warmer Genflow (Medlume)","7790000.0"
"OB","02255","Handsprayer 4 ltr  (Agrofog)","3600000.0"
"OB","02256","Gelas Ukur 1000ml","416700.0"
"OB","02257","Gelas Ukur 100 ml","59091.0"
"OB","02258","Centron Electronic Centrifuge Balance CB 220","1.728E7"
"OB","02259","LMB Mikromatic utomatic Plasma Separator","4.32E7"
"OB","02260","Helmer Plasma Freezer HPF 125","2.16E8"
"OB","02261","Helmer Plasma Thawer DH4","1.296E8"
"OB","02262","Bio Placenta Night Cream 20 gr ","12620.163080078417"
"OB","02263","Bio Placenta Day Cream 20 gr ","10447.387532710993"
"OB","02264","Medicine Packet SI-20 S Pakai Logo","1375000.0"
"OB","02265","Tensimeter Air Raksa  Riester","1281000.0"
"OB","02266","Assucryl 6/0 TSP-12P 45cm Ref 45201F","109437.77777777778"
"OB","02267","Assucryl 4/0 TS - 19 75cm  Ref 4553","36895.6"
"OB","02268","Infant Incubator w/ Cabinet YP 100W Gea","1.35E7"
"OB","02269","OP Gown Wrap Around (Lestari)","334950.0"
"OB","02270","Baju & Celana OK Leher Bulat(Lestari) ","299475.0"
"OB","02271","Duk Persegi 145x145 (Lestari)","195525.0"
"OB","02272","Duk Persegi 100x100  (Lestari)","142725.0"
"OB","02273","Jilbab OK (Lestari)","91575.0"
"OB","02274","Duk Lob Mata 60x90 (Lestari)","41250.0"
"OB","02275","Duk Lob Bulat 90x125cm  (Lestari)","134475.0"
"OB","02276","Pembungkus Bowl 150x150 (Lestari)","127462.5"
"OB","02277","Devitalizing Fibre Arsenic free Jar OF 6G (PS11402)","448000.0"
"OB","02278","Alveogyl 10 gr (SP-88-062)","376000.0"
"OB","02279","Fissure Burs 36 (J 8372)","22000.0"
"OB","02280","Erich Arch BAR 1 M Wire On Coil (K8131)","533000.0"
"OB","02281","Soft Wire 0.4 mm Coil Of 10m (K8167)","117000.0"
"OB","02282","Gynaecology and Examinatiom Bed SM9022B","5886660.0"
"OB","02283","Roll On Lovely Cheer Extra Strong Pink","8984.7"
"OB","02284","Roll On Dream Rose Whitening Blue","8982.006461538462"
"OB","02285","Face Mask Tissue Bengkuang & Collagen","9583.2"
"OB","02286","Face Mask Tissue Vitamin C & Collagen","9583.199999999999"
"OB","02287","Face Mask Tissue Pomegranate & Collagen","9468.25"
"OB","02288","Face Mask Tissue Anti Acne & Collagen","9583.2"
"OB","02289","Hand Body Lotion 150ml Pomegranate","17510.414403281353"
"OB","02290","Hand Body Lotion 400ml White Tea","14330.92"
"OB","02291","Hand Body Lotion 150ml Lemonggrass","17521.79375"
"OB","02292","Hand Body Lotion 150ml Pearl (UV White)","17641.441015624998"
"OB","02293","Vivelle 150ml eau de toilette Pink","21296.0"
"OB","02294","Vivelle 150ml eau de toilette Violet","21296.0"
"OB","02295","Vivelle 150ml eau de toilette Green","21571.379310344826"
"OB","02296","Vivelle 150ml eau de toilette Blue","23425.600000000002"
"OB","02297","Vivelle 150ml eau de toilette Gold","21296.0"
"OB","02298","Vivelle 100ml eau de toilette Pink","14251.848850978431"
"OB","02299","Vivelle 100ml eau de toilette Violet","13462.91493158834"
"OB","02300","Vivelle 100ml eau de toilette Green","13164.800000000001"
"OB","02301","Vivelle 100ml eau de toilette Blue","14902.022222222222"
"OB","02302","Vivelle 100ml eau de toilette Gold","15852.065625"
"OB","02303","HK Body Mist 100ml Atsuka (Pink)","11984.0"
"OB","02304","HK Body Mist 100ml Katsumi  (Violet)","13516.569230769232"
"OB","02305","HK Body Mist 100ml Midori  (Green)","13431.636206896552"
"OB","02306","HK Body Mist 100ml Minori  (Blue)","13659.8875"
"OB","02307","HK Body Wash 250ml Harumi (Green)","1818.184"
"OB","02308","HK Hand Body Lotion 100ml Chiyo (Black)","10894.544"
"OB","02309","HK Body Wash 250ml Aiko (Blue)","1818.184"
"OB","02310","HK Hand Body Lotion 100ml Keiko (Yellow)","10894.544"
"OB","02311","HK Hand Body Lotion 100ml Yumi  (Violet)","10894.544"
"OB","02312","HK Handsanitizer 60ml Yoshi (Green)","6000.0"
"OB","02313","HK Handsanitizer 60ml Yuki (Pink)","6000.0"
"OB","02314","HK Handsanitizer 60ml Michie  (Pink) Jkt","12000.0"
"OB","02315","HK Handsanitizer 60ml Yoshi (green) Jkt","12000.0"
"OB","02316","HK Handsanitizer 60ml Yuki (blue) Jkt","12000.0"
"OB","02317","HK Shampoo + Conditioner 200ml Natsumi (Pink)","11200.0"
"OB","02318","HK Shampoo + Conditioner 200ml Akiko  (Violet)","11200.0"
"OB","02319","HK Shampoo + Conditioner 200ml Kazumi  (Green)","12530.0"
"OB","02320","HK Shampoo + Conditioner 200ml Manami  (Blue)","12320.0"
"OB","02321","Vivelle Round Glass Bottle 100ml Pink","25454.835555555557"
